Param,Subsidy,Objective,Number of free rider2,Total movement
0.18,90000,465463783.9782831,495,830,"[527, 15, 22, 13, 17, 18, 29, 14, 8, 8, 5, 11, 6, 4, 6, 8, 5, 11, 5, 6, 4, 6, 3, 4, 8, 6, 3, 7, 4, 2, 3, 3, 6, 4, 4, 1, 1, 1, 1, 1, 1, 4, 1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 2, 1, 2, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,200000,431416587.64892775,495,848,"[667, 13, 13, 7, 14, 11, 12, 3, 5, 4, 5, 4, 1, 3, 6, 3, 2, 2, 5, 0, 2, 2, 2, 2, 2, 3, 3, 7, 1, 1, 2, 1, 3, 2, 1, 2, 0, 0, 1, 1, 1, 0, 0, 2, 2, 1, 2, 1, 2, 3, 0, 0, 1, 5, 4, 0, 1, 0, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,250000,441562575.3081087,495,854,"[709, 18, 8, 6, 11, 8, 4, 3, 5, 1, 1, 2, 1, 4, 2, 2, 0, 1, 1, 2, 4, 3, 1, 3, 1, 2, 2, 3, 2, 1, 2, 1, 2, 0, 1, 1, 0, 0, 1, 1, 2, 1, 3, 3, 2, 1, 2, 3, 4, 1, 0, 1, 1, 2, 0, 1, 2, 0, 0, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,300000,463359990.39256746,495,855,"[754, 8, 8, 2, 1, 2, 3, 3, 2, 5, 0, 1, 4, 1, 0, 1, 0, 1, 3, 2, 1, 1, 0, 3, 3, 1, 1, 2, 1, 2, 2, 0, 0, 0, 0, 2, 1, 2, 3, 6, 1, 3, 5, 0, 0, 2, 0, 3, 0, 0, 2, 1, 0, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
