Param,Subsidy,Objective,Number of free rider2,Total movement
0.18,500000,818903969.449157,374,827,"[511, 8, 8, 13, 21, 8, 18, 15, 9, 16, 17, 6, 12, 6, 8, 7, 5, 9, 6, 10, 10, 7, 4, 7, 8, 3, 6, 5, 9, 8, 3, 1, 4, 4, 4, 4, 3, 3, 1, 1, 0, 2, 0, 2, 3, 1, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 2, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,610000,784596588.0375822,374,843,"[597, 28, 31, 17, 9, 12, 7, 9, 7, 5, 8, 5, 6, 4, 4, 4, 5, 2, 2, 6, 5, 1, 3, 1, 4, 3, 3, 3, 4, 8, 1, 1, 2, 1, 1, 2, 3, 2, 0, 0, 0, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 3, 0, 3, 0, 0, 0, 1, 4, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,670000,793000173.9549304,374,849,"[684, 14, 9, 15, 12, 6, 4, 9, 5, 0, 4, 5, 3, 2, 3, 2, 3, 0, 3, 2, 0, 2, 2, 4, 2, 4, 4, 0, 2, 3, 1, 2, 3, 0, 2, 0, 0, 2, 0, 1, 0, 1, 2, 1, 2, 2, 2, 3, 0, 0, 2, 6, 2, 0, 1, 0, 1, 0, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.18,720000,813484617.8767207,374,854,"[731, 8, 12, 8, 5, 6, 1, 3, 0, 3, 3, 3, 1, 1, 1, 1, 2, 4, 2, 0, 2, 2, 2, 0, 2, 3, 2, 2, 1, 2, 1, 2, 0, 2, 0, 0, 0, 2, 1, 1, 3, 2, 4, 2, 1, 6, 1, 1, 0, 1, 1, 2, 0, 2, 1, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
