Param,Subsidy,Objective,Number of free rider2,Total movement
0.15,500000,713321397.2024342,378,832,"[592, 25, 19, 16, 13, 13, 9, 11, 9, 11, 4, 4, 5, 5, 6, 2, 4, 2, 4, 8, 7, 2, 4, 3, 1, 1, 4, 2, 5, 5, 3, 3, 1, 2, 1, 0, 5, 0, 1, 1, 0, 1, 1, 2, 1, 1, 1, 1, 3, 1, 0, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.15,610000,738750202.6124331,378,850,"[698, 19, 16, 6, 4, 7, 3, 5, 5, 2, 1, 4, 3, 3, 1, 3, 2, 1, 1, 4, 2, 2, 4, 1, 1, 1, 2, 2, 1, 5, 1, 1, 1, 0, 1, 3, 0, 2, 0, 2, 1, 2, 1, 1, 2, 3, 0, 1, 0, 1, 6, 4, 0, 0, 0, 3, 2, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.15,670000,770335844.6777261,378,852,"[749, 3, 8, 5, 3, 4, 3, 4, 1, 0, 2, 1, 3, 2, 2, 3, 3, 1, 0, 0, 0, 1, 3, 2, 1, 1, 4, 0, 2, 1, 2, 1, 1, 0, 2, 2, 0, 2, 2, 4, 1, 0, 3, 4, 4, 0, 1, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
0.15,720000,801256858.5141581,378,861,"[768, 3, 5, 3, 3, 2, 3, 3, 0, 1, 3, 1, 2, 0, 0, 2, 0, 2, 1, 0, 2, 2, 1, 0, 2, 1, 2, 2, 1, 0, 1, 4, 0, 1, 3, 4, 2, 1, 7, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 2, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
